retailer,product_id,name,brand,size_raw,price,was_price,unit_price,unit_measure,is_on_special,result_rank,search_term,category,snapshot_date,fetched_at
coles,5236004,Coles Dairy Tasty Lite Cheese Block,Coles,250g,6,,24,1kg,False,17,tasty cheese block 500g,dairy,2026-09-01,2026-08-31T20:10:18.918604+00:00
coles,6900933,Coles Dairy Tasty Light Cheese Block,Coles,1kg,10.5,,10.5,1kg,False,18,tasty cheese block 500g,dairy,2026-09-01,2026-08-31T20:10:18.918604+00:00
coles,4380854,The Organic Milk Co Organic Cheddar Block,The Organic Milk Co,400g,9,,22.5,1kg,False,19,tasty cheese block 500g,dairy,2026-09-01,2026-08-31T20:10:18.918604+00:00
coles,1134670,The Organic Milk Co Organic High Protein Cheddar Block,The Organic Milk Co,250g,7,,28,1kg,False,20,tasty cheese block 500g,dairy,2026-09-01,2026-08-31T20:10:18.918604+00:00
woolworths,312204,Farmers Union Light Greek Yoghurt 1kg,Farmers Union,1kg,7.5,7.5,0.75,100G,False,1,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
woolworths,571487,Woolworths Natural Greek Style Yoghurt 1kg,Woolworths,1kg,4.2,4.2,0.42,100G,False,2,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
woolworths,31547,Farmers Union Greek Style Natural Yoghurt 1kg,Farmers Union,1kg,7.5,7.5,0.75,100G,False,3,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
woolworths,622935,Tamar Valley Dairy Greek Style Yoghurt 1kg,Tamar Valley,1kg,6.5,8.3,0.65,100G,True,4,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
woolworths,543383,Jalna Pot Set A2 Protein All Natural Yoghurt Vanilla 1kg,Jalna,1kg,7.2,9.2,0.72,100G,True,5,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
woolworths,6067251,Chris' Heritage Pot Set Greek Yoghurt 1kg,Chris',1kg,8.5,8.5,0.85,100G,False,6,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
woolworths,768154,Jalna Sweet & Creamy Greek Style Yoghurt 1kg,Jalna,1kg,9,9,0.9,100G,False,7,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
woolworths,331963,Jalna Pot Set Greek Style Natural Yoghurt 1kg,Jalna,1kg,9,9,0.9,100G,False,8,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
woolworths,463018,Jalna Sweet & Creamy Greek Style Strawberry Flavoured Yoghurt 1kg,Jalna,1kg,9,9,0.9,100G,False,9,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
woolworths,249086,Woolworths Pot Set Greek Style Yoghurt 1kg,Woolworths,1kg,6.7,6.7,0.67,100G,False,10,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,5938726,Chobani Greek Yogurt Strawberry,Chobani,160g,1.95,3,1.22,100g,False,1,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,5938613,Chobani Greek Yogurt Lemon,Chobani,160g,1.95,3,1.22,100g,False,2,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,5938668,Chobani Greek Yogurt Vanilla,Chobani,160g,1.95,3,1.22,100g,False,3,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,5938715,Chobani Greek Yogurt Passionfruit,Chobani,160g,1.95,3,1.22,100g,False,4,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,5938602,Chobani Greek Yogurt Raspberry,Chobani,160g,1.95,3,1.22,100g,False,5,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,5938690,Chobani Greek Yogurt Mango,Chobani,160g,1.95,3,1.22,100g,False,6,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,5939412,Chobani Greek Yogurt Limited Edition,Chobani,160g,1.95,3,1.22,100g,False,7,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,1158328,Chobani No Added Sugar Greek Yogurt Strawberry,Chobani,150g,2.4,3,1.6,100g,False,8,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,5939570,Jalna Greek Style Yoghurt Lactose Free,Jalna,170g,3.05,,1.79,100g,False,9,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,5939332,Chobani Greek Yogurt Natural Light,Chobani,160g,1.95,3,1.22,100g,False,10,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,6604351,Farmers Union Greek Style Yoghurt Natural,Farmers Union,240g,3.75,,1.56,100g,False,11,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,8000649,Yo Chi Greek Style Mango Frozen Yoghurt Tub,Yo Chi,500mL,9.6,,1.92,100ml,False,12,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,5792915,Yo Chi Greek Style Original Frozen Yoghurt Tub,Yo Chi,500mL,9.6,,1.92,100ml,False,13,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,5792904,Yo Chi Greek Style Wild Berry Frozen Yoghurt Tub,Yo Chi,500mL,9.6,,1.92,100ml,False,14,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,2130299,Tamar Valley Greek Style Yoghurt,Tamar Valley,1kg,8.3,,0.83,100g,False,15,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,3537316,Jalna Pot Set Yoghurt Natural Greek Style,Jalna,170g,2.05,2.65,1.21,100g,False,16,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,7250935,Jalna Greek Style Natural Yoghurt,Jalna,1kg,7.2,9,0.72,100g,False,17,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,2273478,Coles Greek Style Natural Yoghurt,Coles,1kg,4.2,,0.42,100g,False,18,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,2273489,Coles Light Greek Style Yoghurt,Coles,1kg,4.2,,,100g,False,19,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,1990746,Farmers Union Greek Style Light Yogurt,Farmers Union,1Kg,7.5,,0.75,100g,False,20,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,6523216,Procal Authentic Greek Yoghurt,Procal,900g,6,7.2,0.67,100g,False,21,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,3816954,Jalna Farm To Pot Organic Yoghurt Greek Style,Jalna,1kg,9.2,,0.92,100g,False,22,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,1438540,Jalna Sweet & Creamy Greek Style Yoghurt,Jalna,1kg,7.2,9,0.72,100g,False,23,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,2273467,Coles Pot Set Natural Greek Style Yoghurt,Coles,1kg,6.7,,,100g,False,24,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,3816874,Jalna Lactose Free Greek Style Yoghurt Natural,Jalna,1kg,7.2,9.2,0.72,100g,False,25,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,1151023,Jalna Greek Style Yoghurt Plus Natural,Jalna,1Kg,9.2,,0.92,100g,False,26,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,1851681,Coles Pot Set Natural Greek Style Yoghurt,Coles,1Kg,6.7,,0.67,100g,False,27,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,2744701,Jalna Pot Set Greek Style Sweet & Creamy Strawberry Yoghurt,Jalna,1kg,7.2,9,0.72,100g,False,28,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,1158339,Chobani No Added Sugar Greek Yogurt Strawberry,Chobani,680g,7.75,,1.14,100g,False,29,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,3246583,Chobani Greek Yogurt Vanilla,Chobani,907g,8.8,,0.97,100g,False,30,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,3866894,Coles Perform High Protein Greek Yoghurt,Coles Perform,900g,7,,,100g,False,31,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,1012016,Farmers Union Greek Style Yogurt,Farmers Union,2Kg,13.5,,0.68,100g,False,32,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,9964116,Tamar Valley Greek Style Yoghurt,Tamar Valley,500g,4.9,,0.98,100g,False,33,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,1753387,Chobani 20g Protein Greek Yogurt Vanilla,Chobani,900g,9.85,,1.09,100g,False,34,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,1753376,Chobani 20g Protein Greek Yogurt Strawberry,Chobani,900g,9.85,,1.09,100g,False,35,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,1314650,Chobani No Added Sugar Yogurt Vanilla,Chobani,150g,2.4,3,1.6,100g,False,36,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,2745340,Chobani Greek Yogurt Natural Whole Milk,Chobani,907g,8.8,,0.97,100g,False,37,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,1435100,Chobani Greek Yogurt Natural Light,Chobani,907g,8.8,,0.97,100g,False,38,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,2392513,Carman's Greek Yoghurt & Berry Protein Bars,Carman's,200g,4.25,8.5,2.13,100g,False,39,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,3537327,Jalna Pot Set Yoghurt Vanilla,Jalna,170g,2.05,2.65,1.21,100g,False,40,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,3087060,Farmers Union Greek Style Yoghurt Pouch Vanilla,Farmers Union,130g,2.9,,2.23,100g,False,41,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,2376288,Jalna Sweet & Creamy Greek Style Yoghurt,Jalna,2kg,16,,0.8,100g,False,42,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,7109686,Chobani 15g High Protein Greek Yogurt Blueberry,Chobani,160g,3.3,,2.06,100g,False,43,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,7109868,Chobani 15g High Protein Greek Yogurt Passionfruit,Chobani,160g,3.3,,2.06,100g,False,44,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,7109813,Chobani 15g High Protein Greek Yogurt Tropical,Chobani,160g,3.3,,2.06,100g,False,45,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,7110073,Chobani 15g High Protein Greek Yogurt Strawberry,Chobani,160g,3.3,,2.06,100g,False,46,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,7109609,Chobani 15g High Protein Greek Yogurt Vanilla,Chobani,160g,3.3,,2.06,100g,False,47,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
coles,9961366,Chobani No Added Sugar Greek Yogurt Blueberry Pouch,Chobani,100g,2.25,,2.25,100g,False,48,greek yoghurt 1kg,dairy,2026-09-01,2026-08-31T20:10:20.737171+00:00
woolworths,313898,Manning Valley 12 Large Free Range Eggs 600g,Manning Valley,600g,8.2,8.2,1.37,100G,False,1,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
woolworths,6024018,Pace Farm 12 For Everyone Jumbo Free Range Eggs 800g,Pace Farm,800g,9.75,9.75,1.22,100G,False,2,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
woolworths,140691,Watson Family Farm 12 Extra Large Free Range Eggs 700g,Watson Family Farm,700g,11.6,11.6,1.66,100G,False,3,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
woolworths,101523,Lake Macquarie 12 Extra Large Free Range Eggs 700g,Lake Macquarie,700g,10,10,1.43,100G,False,4,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
woolworths,6023079,Pace Farm 12 For Everyone Extra Large Free Range Eggs 700g,Pace Farm,700g,6.9,7.75,0.99,100G,True,5,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
woolworths,313900,Manning Valley 12 Extra Large Free Range Eggs 700g,Manning Valley,700g,8.7,8.7,1.24,100G,False,6,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
woolworths,140588,Yallamundi Farm 12 Organic Extra Large Eggs 700g,Yallamundi Farm,700g,14.3,14.3,2.04,100G,False,7,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
woolworths,191726,Macro 12 Organic Large Free Range Eggs 600g,Macro,600g,10.6,10.6,1.77,100G,False,8,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
woolworths,6024043,Pace Farm 12 For Everyone Extra Large Barn Laid Eggs 700g,Pace Farm,700g,6.4,6.4,0.91,100G,False,9,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,9453478,Coles Free Range Eggs 12 Pack,Coles,700g,6.5,,0.93,100g,False,1,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,9453456,Coles Free Range Eggs 12 Pack,Coles,600g,6.4,,1.07,100g,False,2,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,5178633,Coles Cage Free Eggs 12 Pack,Coles,700g,5.9,,0.84,100g,False,3,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,8077133,Sunny Queen Odd Eggs Ready To Pour Egg Mix,Sunny Queen,500g,6.5,,1.3,100g,False,4,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,6802242,Fyfe Family Eggs Free Range 12 Pack,Fyfe Family Eggs,700g,9.3,,1.33,100g,False,5,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,6802377,Fyfe Family Eggs Free Range 12 Pack,Fyfe Family Eggs,600g,9,,1.5,100g,False,6,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,1760000,Puregg Cage Free Egg Whites,Puregg,500g,10.5,,2.1,100g,False,7,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,5178804,Coles Cage Free Eggs 12 Pack,Coles,800g,6.6,,0.83,100g,False,8,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,6804769,Yarra Valley Free Range Eggs 12 Pack,Yarra Valley,700g,7.5,,1.07,100g,False,9,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,6339534,Sunrise Free Range Eggs 12 Pack,Sunrise,700g,7.4,,1.06,100g,False,10,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,9131063,Sunrise Cage Free Eggs 12 Pack,Sunrise,700g,6.5,,0.93,100g,False,11,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,2364450,Josh's Rainbow Free Range Eggs 12 Pack,Josh's Rainbow,700g,9.3,,1.33,100g,False,12,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,6802490,Mornington Peninsula Free Range Eggs 12 Pack,Mornington Peninsula,800g,9.6,,1.2,100g,False,13,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,6339512,Good Yolk Co Cage Free Eggs 12 Pack,Good Yolk Co,600g,6.2,,1.03,100g,False,14,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,6339498,Good Yolk Co Cage Free Eggs 12 Pack,Good Yolk Co,700g,6.5,,0.93,100g,False,15,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,6949240,Pace Farm Cage Free Eggs 12 Pack,Pace Farm,800g,7.95,,0.99,100g,False,16,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,1034234,Coles Jumbo Free Range Eggs 12 Pack,Coles,800g,7.45,,0.93,100g,False,17,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,7069038,Mornington Peninsula Cage Free Eggs 12 Pack,Mornington,600g,5.2,6.2,0.87,100g,False,18,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,7069016,Mornington Peninsula Cage Free Eggs 12 Pack,Mornington,700g,6.6,,0.94,100g,False,19,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,8736885,Pace Farm Eggs For Everyone Free Range 12 Pack,Pace Farm,800g,9.75,,1.22,100g,False,20,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,4932940,Pace Farm Eggs For Everyone Free Range 12 Pack,Pace Farm,600g,7.5,,1.25,100g,False,21,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,8677436,Farm Pride Cage Free Barn Laid Eggs 12 Pack,Farm Pride,700g,7.5,,1.07,100g,False,22,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,5417778,Sunny Queen Free Range Large Eggs 12 Pack,Sunny Queen,600g,8.85,,1.47,100g,False,23,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,8677447,Farm Pride Cage Free Barn Laid Eggs 12 Pack,Farm Pride,600g,6.5,,1.08,100g,False,24,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,5178961,Coles Cage Free Eggs 18 Pack,Coles,900g,8.6,,0.96,100g,False,25,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,2680008,Coles Free Range Eggs 6 Pack,Coles,300g,4.4,,1.47,100g,False,26,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,8736750,Pace Farm Eggs For Everyone Free Range 12 Pack,Pace Farm,700g,7.75,,1.11,100g,False,27,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,7007096,Pace Farm Eggs For Everyone Cage Free 12 Pack,Pace Farm,600g,6,,1,100g,False,28,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,6949783,Pace Farm Eggs For Everyone Cage Free 12 Pack,Pace Farm,700g,6.4,,0.91,100g,False,29,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,7065751,Josh's Rainbow Free Range Eggs 12pack,Josh's Rainbow,800g,10.5,,1.31,100g,False,30,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,5346590,Josh's Rainbow Free Range Eggs 18 Pack,Josh's Rainbow,900g,11.9,,1.32,100g,False,31,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,6804816,Surf Coast Cracking Good Ultimate Free Range Eggs 12 Pack,Surf Coast,800g,7.5,,0.94,100g,False,32,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,6804805,Surf Coast Cracking Good Ultimate Free Range Eggs 12 Pack,Surf Coast,700g,7,,1,100g,False,33,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,5484210,Sunny Queen Free Range X Large Eggs 6 Pack,Sunny Queen,350g,5.2,,1.49,100g,False,34,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,2364471,Josh's Rainbow Free Range Eggs Regular 6 Pack,Josh's Rainbow,350g,5.2,,1.49,100g,False,35,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,8953577,Sunny Queen Free Range Large Eggs 18 Pack,Sunny Queen,900g,13.2,,1.47,100g,False,36,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,5341257,Sunny Queen Free Range X-large Eggs 30 Pack,Sunny Queen,1.75kg,19.5,,1.11,100g,False,37,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,1059279,Sunny Queen Peeled Hard Boiled Eggs 2 Pack,Sunny Queen,85g,4.5,,5.29,100g,False,38,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,3434540,Pace Farm Eggs For Everyone Cage Free 18 Pack,Pace Farm,900g,9.5,,1.06,100g,False,39,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,4228838,Sunny Queen Organic Eggs 12 Pack,Sunny Queen,700g,13.3,,1.9,100g,False,40,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,5417789,Sunny Queen Free Range Extra Large Eggs 12 Pack,Sunny Queen,700g,8.8,,1.26,100g,False,41,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,3169697,Coles Organic Free Range Eggs 12 Pack,Coles Organic,600g,10.8,,1.8,100g,False,42,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,5352209,Yallamundi Farm Organic Free Range Eggs 12 Pack,Yallamundi Farm,600g,13.8,,2.3,100g,False,43,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,5337624,Yallamundi Farm Organic Free Range Eggs 12 Pack,Yallamundi Farm,700g,14.3,,2.04,100g,False,44,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,8946775,Sunny Queen Cage Free Large Eggs 18 Pack,Sunny Queen,900g,11.2,,1.24,100g,False,45,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,3428401,Sunny Queen Big Brekkie Free Range 12 Pack,Sunny Queen,820g,10.5,,1.28,100g,False,46,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,6802424,Mornington Peninsula Free Range 12 Pack,Mornington Peninsula,700g,9.1,,1.3,100g,False,47,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
coles,6802515,Mornington Peninsula Free Range 6 Pack,Mornington Peninsula,330g,5.3,,1.61,100g,False,48,eggs 12 pack,dairy,2026-09-01,2026-08-31T20:10:22.792915+00:00
woolworths,233160,Woolworths Soft White Loaf 800g,Woolworths,800g,3.6,3.6,0.45,100G,False,1,white bread loaf,bakery,2026-09-01,2026-08-31T20:10:25.130628+00:00
woolworths,1119109537,Gund Pusheen Squisheen White Bread Loaf Plush 30cm,Gund,1EA,59.95,59.95,,,False,2,white bread loaf,bakery,2026-09-01,2026-08-31T20:10:25.130628+00:00
woolworths,277728,Woolworths White Sandwich Bread Loaf 650g,Woolworths,650g,2.5,2.5,0.38,100G,False,3,white bread loaf,bakery,2026-09-01,2026-08-31T20:10:25.130628+00:00
woolworths,893462,Helga's Crafted White Sourdough Bread Loaf 700g,Helga's,700g,6.7,6.7,0.96,100G,False,4,white bread loaf,bakery,2026-09-01,2026-08-31T20:10:25.130628+00:00
woolworths,277578,Woolworths Free From Gluten White Bread Loaf 440g,Woolworths,440g,5.5,5.5,1.25,100G,False,5,white bread loaf,bakery,2026-09-01,2026-08-31T20:10:25.130628+00:00
woolworths,889314,Wonder 5 Star Soft White High Fibre Bread Loaf 680g,Wonder,680g,4.9,4.9,0.72,100G,False,6,white bread loaf,bakery,2026-09-01,2026-08-31T20:10:25.130628+00:00
woolworths,713816,Tip Top The One White Sandwich Slice Bread Loaf Bakery 700g,Tip Top,700g,4.6,4.6,0.66,100G,False,7,white bread loaf,bakery,2026-09-01,2026-08-31T20:10:25.130628+00:00
woolworths,713834,Tip Top The One White Toast Slice Bread Loaf Bakery 700g,Tip Top,700g,4.6,4.6,0.66,100G,False,8,white bread loaf,bakery,2026-09-01,2026-08-31T20:10:25.130628+00:00
woolworths,19899,Tip Top Sunblest Soft White Sandwich Slice Bread Loaf Bakery 650g,Tip Top,650g,3.9,3.9,0.6,100G,False,9,white bread loaf,bakery,2026-09-01,2026-08-31T20:10:25.130628+00:00
woolworths,893368,Wonder 5 Star Soft Multigrain & Prebiotic Bread Loaf 680g,Wonder,680g,4.9,4.9,0.72,100G,False,10,white bread loaf,bakery,2026-09-01,2026-08-31T20:10:25.130628+00:00
coles,4901345,Coles Simply White Sandwich Loaf,Coles Simply,650g,2.5,,0.38,100g,False,1,white bread loaf,bakery,2026-09-01,2026-08-31T20:10:25.130628+00:00
coles,1856492,Just White Loaf,Just,700g,4,,0.57,100g,False,2,white bread loaf,bakery,2026-09-01,2026-08-31T20:10:25.130628+00:00
coles,3378289,Coles Soft White Toast Loaf,Coles,650g,2.8,,0.43,100g,False,3,white bread loaf,bakery,2026-09-01,2026-08-31T20:10:25.130628+00:00
coles,3860901,Wonder Mini Loaf White Sandwich Vitamin,Wonder,320g,3.6,,1.13,100g,False,4,white bread loaf,bakery,2026-09-01,2026-08-31T20:10:25.130628+00:00
coles,1089939,Helgas White Loaf,Helgas,700g,5.2,,0.74,100g,False,5,white bread loaf,bakery,2026-09-01,2026-08-31T20:10:25.130628+00:00
coles,1856517,Just Wholemeal Loaf,Just,700g,4,,0.57,100g,False,6,white bread loaf,bakery,2026-09-01,2026-08-31T20:10:25.130628+00:00
coles,7074016,Warburtons Gluten Free White Tiger Bloomer Loaf,Warburtons,400g,9.95,,2.49,100g,False,7,white bread loaf,bakery,2026-09-01,2026-08-31T20:10:25.130628+00:00
coles,8391309,Coles White Sandwich Loaf,Coles,800g,3.6,,0.45,100g,False,8,white bread loaf,bakery,2026-09-01,2026-08-31T20:10:25.130628+00:00
